,comparison,ratio,p-value,Log fold change (base 2),-Log p-value (base 10)
1479,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle d,1.0,0.7427691712827886,0.0,0.29736995375369024
1480,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle da1,0.5,0.5708813079368499,-1.0,0.560573957944239
1481,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle da2,1.3333333333333333,1.0,0.41503749927884376,0.0
1482,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle da3,3.0,0.3625930701302902,1.584962500721156,1.0144740924538054
1483,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle da4l,1.1666666666666667,0.7746266759914243,0.22239242133644802,0.25537407408571516
1484,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle da4m,0.75,0.26207075492317233,-0.4150374992788438,1.3391407547211838
1485,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle dc1,0.2222222222222222,0.008453359601014671,-2.1699250014423126,4.773191330710497
1486,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle dc2,1.5,1.0,0.5849625007211562,0.0
1487,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle dc3,0.6,0.27877866906520654,-0.7369655941662062,1.2773371128319517
1488,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle dc4,1.0,0.5760952003034048,0.0,0.5514823536386778
1489,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle dl1,1.8,0.7800277796169042,0.8479969065549501,0.248425745039228
1490,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle dl2d,4.0,0.19694763318298203,2.0,1.6248174069871035
1491,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle dl2v,4.0,0.19694763318298203,2.0,1.6248174069871035
1492,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle dl3,0.8333333333333334,0.5284101473517697,-0.2630344058337938,0.6378825025975238
1493,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle dl4,5.0,0.1252167574585195,2.321928094887362,2.077708983757319
1494,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle dl5,8.0,0.08174715331595872,3.0,2.504124291634203
1495,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle dm1,1.2222222222222223,0.8107546816562226,0.289506617194985,0.20978975933562174
1496,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle dm2,12.0,0.00877429760585173,3.584962500721156,4.735928557751155
1497,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle dm3,2.5,0.40011742399692435,1.3219280948873624,0.9159972149621478
1498,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle dm4,1.1666666666666667,0.7746266759914243,0.22239242133644802,0.25537407408571516
1499,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle dm5,1.25,1.0,0.32192809488736235,0.0
1500,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle dm6,1.0,0.5573140415463362,0.0,0.5846263890550474
1501,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle dp1l,1.0,0.6935361074905967,0.0,0.36595197498694754
1502,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle dp1m,4.0,0.19694763318298203,2.0,1.6248174069871035
1503,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle v,1.25,1.0,0.32192809488736235,0.0
1504,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle va1d,3.0,0.6419623182786072,1.584962500721156,0.44322567128483426
1505,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle va1v,2.5,0.7005592383606003,1.3219280948873624,0.3558763509552951
1506,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle va2,2.2,0.43468391672313866,1.1375035237499351,0.8331361402383632
1507,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle va3,1.4,1.0,0.48542682717024166,0.0
1508,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle va4,0.8,0.49185896833048515,-0.3219280948873623,0.7095632533165033
1509,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle va5,1.4,1.0,0.48542682717024166,0.0
1510,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle va6,0.5714285714285714,0.20360962630846802,-0.8073549220576042,1.5915507149299988
1511,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle va7l,4.0,0.19694763318298203,2.0,1.6248174069871035
1512,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle va7m,1.25,0.80492496643642,0.32192809488736235,0.21700621530359093
1513,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle vc1,1.7142857142857142,0.8059135223497469,0.777607578663552,0.2157788346017879
1514,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle vc2,2.25,0.5609393761906999,1.1699250014423124,0.5781424431299517
1515,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle vc3l,1.6666666666666667,1.0,0.7369655941662062,0.0
1516,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle vc3m,2.75,0.27827645127047473,1.4594316186372973,1.2791402303780146
1517,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle vc4,1.6,1.0,0.6780719051126377,0.0
1518,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle vc5,0.625,0.15013067903774294,-0.6780719051126377,1.896249170569798
1519,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle vl1,2.5,0.7005592383606003,1.3219280948873624,0.3558763509552951
1520,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle vl2a,1.0,0.7197686457110519,0.0,0.3288254440094212
1521,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle vl2p,3.5,0.3077747742870618,1.8073549220576042,1.1783870158186833
1522,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle vm1,1.1666666666666667,0.7746266759914243,0.22239242133644802,0.25537407408571516
1523,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle vm2,0.5,0.23463295797703043,-1.0,1.4497328667943785
1524,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle vm3,3.3333333333333335,0.2415641871255537,1.7369655941662063,1.4206200560051583
1525,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle vm4,0.5555555555555556,0.09098979611006934,-0.84799690655495,2.397007909410978
1526,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle vm5d,1.0,0.5951202607983006,0.0,0.5189917748710576
1527,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle vm5v,1.75,1.0,0.8073549220576041,0.0
1528,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle vm7d,1.3333333333333333,1.0,0.41503749927884376,0.0
1529,Orco +/+ alpha/beta shuffle vs. Orco +/+ gamma shuffle vm7v,1.4285714285714286,1.0,0.5145731728297582,0.0
1530,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle d,1.0,1.0,0.0,0.0
1531,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle da1,5.0,0.19744683177519073,2.321928094887362,1.6222859370850204
1532,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle da2,0.0,1.0,-inf,0.0
1533,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle da3,0.0,0.11389207807118316,-inf,2.17250396256167
1534,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle da4l,0.0,0.11389207807118316,-inf,2.17250396256167
1535,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle da4m,0.14285714285714285,0.05440013049506574,-2.807354922057604,2.9113887263167615
1536,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle dc1,3.0,0.6135476463834698,1.584962500721156,0.4884973546300627
1537,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle dc2,1.0,1.0,0.0,0.0
1538,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle dc3,0.0,0.23880597014925323,-inf,1.432103897151187
1539,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle dc4,1.5,1.0,0.5849625007211562,0.0
1540,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle dl1,1.6666666666666667,0.7090461939984849,0.7369655941662062,0.34383460083690026
1541,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle dl2d,0.0,0.23880597014925323,-inf,1.432103897151187
1542,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle dl2v,2.0,1.0,1.0,0.0
1543,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle dl3,0.0,0.4925373134328344,-inf,0.7081850579244887
1544,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle dl4,0.0,1.0,-inf,0.0
1545,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle dl5,1.0,1.0,0.0,0.0
1546,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle dm1,3.0,0.2585370750283895,1.584962500721156,1.3527161716103469
1547,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle dm2,4.0,0.35591274397244826,2.0,1.033069679373303
1548,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle dm3,1.0,1.0,0.0,0.0
1549,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle dm4,1.0,1.0,0.0,0.0
1550,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle dm5,3.5,0.14966403794394953,1.8073549220576042,1.8993622439111282
1551,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle dm6,2.5,0.4274779946421764,1.3219280948873624,0.8498524664514056
1552,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle dp1l,1.5,1.0,0.5849625007211562,0.0
1553,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle dp1m,3.3333333333333335,0.061509903949990154,1.7369655941662063,2.7885570772979493
1554,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle v,0.0,0.4925373134328344,-inf,0.7081850579244887
1555,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle va1d,0.0,1.0,-inf,0.0
1556,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle va1v,0.0,1.0,-inf,0.0
1557,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle va2,1.0,1.0,0.0,0.0
1558,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle va3,0.0,0.05338691159586701,-inf,2.9301896642591885
1559,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle va4,0.0,0.23880597014925323,-inf,1.432103897151187
1560,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle va5,0.25,0.35591274397244826,-2.0,1.033069679373303
1561,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle va6,0.0,0.23880597014925323,-inf,1.432103897151187
1562,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle va7l,1.5,1.0,0.5849625007211562,0.0
1563,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle va7m,0.2,0.19744683177519073,-2.321928094887362,1.6222859370850204
1564,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle vc1,1.5,1.0,0.5849625007211562,0.0
1565,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle vc2,0.0,0.23880597014925323,-inf,1.432103897151187
1566,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle vc3l,2.0,1.0,1.0,0.0
1567,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle vc3m,2.0,1.0,1.0,0.0
1568,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle vc4,1.5,1.0,0.5849625007211562,0.0
1569,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle vc5,0.3333333333333333,0.6135476463834698,-1.5849625007211563,0.4884973546300627
1570,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle vl1,0.3333333333333333,0.6135476463834698,-1.5849625007211563,0.4884973546300627
1571,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle vl2a,0.0,1.0,-inf,0.0
1572,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle vl2p,1.0,1.0,0.0,0.0
1573,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle vm1,3.0,0.6135476463834698,1.584962500721156,0.4884973546300627
1574,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle vm2,0.6666666666666666,1.0,-0.5849625007211563,0.0
1575,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle vm3,0.0,0.23880597014925323,-inf,1.432103897151187
1576,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle vm4,0.3333333333333333,0.6135476463834698,-1.5849625007211563,0.4884973546300627
1577,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle vm5d,1.0,1.0,0.0,0.0
1578,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle vm5v,0.75,1.0,-0.4150374992788438,0.0
1579,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle vm7d,0.6666666666666666,1.0,-0.5849625007211563,0.0
1580,Orco +/+ alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle vm7v,0.3333333333333333,0.2585370750283895,-1.5849625007211563,1.3527161716103469
1581,Orco +/+ alpha'/beta' vs. Orco +/+ gamma d,0.14285714285714285,0.2656748924102387,-2.807354922057604,1.3254819266910383
1582,Orco +/+ alpha'/beta' vs. Orco +/+ gamma da1,0.38461538461538464,0.784076845553779,-1.3785116232537298,0.24324824614712628
1583,Orco +/+ alpha'/beta' vs. Orco +/+ gamma da2,0.0,0.33009708737863697,-inf,1.1083684636134858
1584,Orco +/+ alpha'/beta' vs. Orco +/+ gamma da3,0.0,1.0,-inf,0.0
1585,Orco +/+ alpha'/beta' vs. Orco +/+ gamma da4l,0.0,1.0,-inf,0.0
1586,Orco +/+ alpha'/beta' vs. Orco +/+ gamma da4m,0.5,1.0,-1.0,0.0
1587,Orco +/+ alpha'/beta' vs. Orco +/+ gamma dc1,0.3333333333333333,0.7464131105159545,-1.5849625007211563,0.29247606460332676
1588,Orco +/+ alpha'/beta' vs. Orco +/+ gamma dc2,0.3333333333333333,1.0,-1.5849625007211563,0.0
1589,Orco +/+ alpha'/beta' vs. Orco +/+ gamma dc3,0.3,0.537103296973581,-1.7369655941662063,0.6215648436170615
1590,Orco +/+ alpha'/beta' vs. Orco +/+ gamma dc4,1.5,0.32847576019737657,0.5849625007211562,1.1132922331335362
1591,Orco +/+ alpha'/beta' vs. Orco +/+ gamma dl1,0.5,1.0,-1.0,0.0
1592,Orco +/+ alpha'/beta' vs. Orco +/+ gamma dl2d,0.0,0.17429927656922456,-inf,1.746981476956889
1593,Orco +/+ alpha'/beta' vs. Orco +/+ gamma dl2v,0.5,1.0,-1.0,0.0
1594,Orco +/+ alpha'/beta' vs. Orco +/+ gamma dl3,0.0,1.0,-inf,0.0
1595,Orco +/+ alpha'/beta' vs. Orco +/+ gamma dl4,0.0,1.0,-inf,0.0
1596,Orco +/+ alpha'/beta' vs. Orco +/+ gamma dl5,1.0,0.3935724977292633,0.0,0.9324899899006432
1597,Orco +/+ alpha'/beta' vs. Orco +/+ gamma dm1,0.8571428571428571,0.3470105134586663,-0.22239242133644802,1.0584002013424816
1598,Orco +/+ alpha'/beta' vs. Orco +/+ gamma dm2,2.0,0.09045951553744544,1.0,2.402852870491271
1599,Orco +/+ alpha'/beta' vs. Orco +/+ gamma dm3,1.0,0.5970854561184251,0.0,0.5156950332565295
1600,Orco +/+ alpha'/beta' vs. Orco +/+ gamma dm4,0.6666666666666666,1.0,-0.5849625007211563,0.0
1601,Orco +/+ alpha'/beta' vs. Orco +/+ gamma dm5,1.1666666666666667,0.11586611681229327,0.22239242133644802,2.155319919848867
1602,Orco +/+ alpha'/beta' vs. Orco +/+ gamma dm6,0.7142857142857143,0.5246381964152234,-0.4854268271702417,0.6450464036486016
1603,Orco +/+ alpha'/beta' vs. Orco +/+ gamma dp1l,0.75,0.6817924533777713,-0.4150374992788438,0.383029988014026
1604,Orco +/+ alpha'/beta' vs. Orco +/+ gamma dp1m,1.0,0.11013939989732753,0.0,2.2060084437069745
1605,Orco +/+ alpha'/beta' vs. Orco +/+ gamma v,0.0,1.0,-inf,0.0
1606,Orco +/+ alpha'/beta' vs. Orco +/+ gamma va1d,0.0,0.05007506284179974,-inf,2.994232142477478
1607,Orco +/+ alpha'/beta' vs. Orco +/+ gamma va1v,0.0,0.17429927656922456,-inf,1.746981476956889
1608,Orco +/+ alpha'/beta' vs. Orco +/+ gamma va2,0.2222222222222222,0.33103960336827265,-2.1699250014423126,1.105517263123996
1609,Orco +/+ alpha'/beta' vs. Orco +/+ gamma va3,0.5555555555555556,1.0,-0.84799690655495,0.0
1610,Orco +/+ alpha'/beta' vs. Orco +/+ gamma va4,0.0,0.16811176263257183,-inf,1.7831262669967658
1611,Orco +/+ alpha'/beta' vs. Orco +/+ gamma va5,0.14285714285714285,0.2656748924102387,-2.807354922057604,1.3254819266910383
1612,Orco +/+ alpha'/beta' vs. Orco +/+ gamma va6,0.6,1.0,-0.7369655941662062,0.0
1613,Orco +/+ alpha'/beta' vs. Orco +/+ gamma va7l,0.42857142857142855,1.0,-1.222392421336448,0.0
1614,Orco +/+ alpha'/beta' vs. Orco +/+ gamma va7m,0.1,0.09585821392743268,-3.321928094887362,2.344885117518612
1615,Orco +/+ alpha'/beta' vs. Orco +/+ gamma vc1,0.0,0.03383639334807277,-inf,3.386218329472795
1616,Orco +/+ alpha'/beta' vs. Orco +/+ gamma vc2,0.0,1.0,-inf,0.0
1617,Orco +/+ alpha'/beta' vs. Orco +/+ gamma vc3l,0.4,1.0,-1.3219280948873622,0.0
1618,Orco +/+ alpha'/beta' vs. Orco +/+ gamma vc3m,0.4,1.0,-1.3219280948873622,0.0
1619,Orco +/+ alpha'/beta' vs. Orco +/+ gamma vc4,0.375,1.0,-1.415037499278844,0.0
1620,Orco +/+ alpha'/beta' vs. Orco +/+ gamma vc5,0.16666666666666666,0.4206990817903007,-2.584962500721156,0.8658374709639869
1621,Orco +/+ alpha'/beta' vs. Orco +/+ gamma vl1,0.5,1.0,-1.0,0.0
1622,Orco +/+ alpha'/beta' vs. Orco +/+ gamma vl2a,0.3333333333333333,1.0,-1.5849625007211563,0.0
1623,Orco +/+ alpha'/beta' vs. Orco +/+ gamma vl2p,0.5,1.0,-1.0,0.0
1624,Orco +/+ alpha'/beta' vs. Orco +/+ gamma vm1,1.5,0.32847576019737657,0.5849625007211562,1.1132922331335362
1625,Orco +/+ alpha'/beta' vs. Orco +/+ gamma vm2,0.25,0.4906778798372078,-2.0,0.7119674156934575
1626,Orco +/+ alpha'/beta' vs. Orco +/+ gamma vm3,0.0,1.0,-inf,0.0
1627,Orco +/+ alpha'/beta' vs. Orco +/+ gamma vm4,0.125,0.2653313485002564,-3.0,1.3267758623605148
1628,Orco +/+ alpha'/beta' vs. Orco +/+ gamma vm5d,0.2,0.3283128626211309,-2.321928094887362,1.113788275768644
1629,Orco +/+ alpha'/beta' vs. Orco +/+ gamma vm5v,0.5,1.0,-1.0,0.0
1630,Orco +/+ alpha'/beta' vs. Orco +/+ gamma vm7d,0.5,1.0,-1.0,0.0
1631,Orco +/+ alpha'/beta' vs. Orco +/+ gamma vm7v,0.5,1.0,-1.0,0.0
1632,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle d,0.2,0.6608117360180573,-2.321928094887362,0.41428629661519795
1633,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle da1,2.5,0.03790175891918919,1.3219280948873624,3.2727577584933556
1634,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle da2,0.16666666666666666,0.4206990817903007,-2.584962500721156,0.8658374709639869
1635,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle da3,0.0,0.5489762568489839,-inf,0.5997000864060359
1636,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle da4l,0.0,0.17429927656922456,-inf,1.746981476956889
1637,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle da4m,0.125,0.2653313485002564,-3.0,1.3267758623605148
1638,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle dc1,0.3333333333333333,0.7464131105159545,-1.5849625007211563,0.29247606460332676
1639,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle dc2,0.5,1.0,-1.0,0.0
1640,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle dc3,0.6,1.0,-0.7369655941662062,0.0
1641,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle dc4,0.42857142857142855,1.0,-1.222392421336448,0.0
1642,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle dl1,1.0,0.29184270512813326,0.0,1.231540302922664
1643,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle dl2d,0.0,1.0,-inf,0.0
1644,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle dl2v,1.0,0.5970854561184251,0.0,0.5156950332565295
1645,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle dl3,0.0,0.17429927656922456,-inf,1.746981476956889
1646,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle dl4,0.0,1.0,-inf,0.0
1647,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle dl5,3.0,0.10387772757858332,1.584962500721156,2.26454076787369
1648,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle dm1,0.6666666666666666,0.5610940796014515,-0.5849625007211563,0.5778666876951501
1649,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle dm2,4.0,0.03973212855266079,2.0,3.22559513513993
1650,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle dm3,0.5,1.0,-1.0,0.0
1651,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle dm4,0.3333333333333333,1.0,-1.5849625007211563,0.0
1652,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle dm5,1.75,0.03789431592383213,0.8073549220576041,3.272954153765707
1653,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle dm6,0.8333333333333334,0.49827970252620324,-0.2630344058337938,0.6965937079657012
1654,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle dp1l,1.0,0.3935724977292633,0.0,0.9324899899006432
1655,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle dp1m,5.0,0.00021444402639015996,2.321928094887362,8.4474618028794
1656,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle v,0.0,0.2994097856387573,-inf,1.2059421233665386
1657,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle va1d,0.0,1.0,-inf,0.0
1658,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle va1v,0.0,1.0,-inf,0.0
1659,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle va2,0.4,1.0,-1.3219280948873622,0.0
1660,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle va3,1.0,0.29184270512813326,0.0,1.231540302922664
1661,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle va4,0.0,0.16811176263257183,-inf,1.7831262669967658
1662,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle va5,0.2,0.6608117360180573,-2.321928094887362,0.41428629661519795
1663,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle va6,0.42857142857142855,1.0,-1.222392421336448,0.0
1664,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle va7l,1.5,0.32847576019737657,0.5849625007211562,1.1132922331335362
1665,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle va7m,0.125,0.2653313485002564,-3.0,1.3267758623605148
1666,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle vc1,0.42857142857142855,1.0,-1.222392421336448,0.0
1667,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle vc2,0.0,0.2994097856387573,-inf,1.2059421233665386
1668,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle vc3l,0.6666666666666666,1.0,-0.5849625007211563,0.0
1669,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle vc3m,0.5,1.0,-1.0,0.0
1670,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle vc4,0.6,1.0,-0.7369655941662062,0.0
1671,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle vc5,0.125,0.2653313485002564,-3.0,1.3267758623605148
1672,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle vl1,0.5,1.0,-1.0,0.0
1673,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle vl2a,0.25,1.0,-2.0,0.0
1674,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle vl2p,1.0,0.5970854561184251,0.0,0.5156950332565295
1675,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle vm1,0.5,1.0,-1.0,0.0
1676,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle vm2,0.5,1.0,-1.0,0.0
1677,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle vm3,0.0,0.5489762568489839,-inf,0.5997000864060359
1678,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle vm4,0.1111111111111111,0.1592859219887507,-3.1699250014423126,1.8370544401788305
1679,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle vm5d,0.25,0.4906778798372078,-2.0,0.7119674156934575
1680,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle vm5v,0.75,0.6817924533777713,-0.4150374992788438,0.383029988014026
1681,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle vm7d,0.3333333333333333,1.0,-1.5849625007211563,0.0
1682,Orco +/+ alpha'/beta' vs. Orco +/+ gamma shuffle vm7v,0.2857142857142857,0.7141714668937128,-1.8073549220576042,0.3366321957627964
1683,Orco +/+ alpha'/beta' shuffle vs. Orco +/+ gamma d,0.14285714285714285,0.2656748924102387,-2.807354922057604,1.3254819266910383
1684,Orco +/+ alpha'/beta' shuffle vs. Orco +/+ gamma da1,0.07692307692307693,0.03179564350024121,-3.700439718141092,3.4484259954286918
1685,Orco +/+ alpha'/beta' shuffle vs. Orco +/+ gamma da2,0.0,1.0,-inf,0.0
1686,Orco +/+ alpha'/beta' shuffle vs. Orco +/+ gamma da3,4.0,0.03973212855266079,2.0,3.22559513513993
1687,Orco +/+ alpha'/beta' shuffle vs. Orco +/+ gamma da4l,2.0,0.09045951553744544,1.0,2.402852870491271
1688,Orco +/+ alpha'/beta' shuffle vs. Orco +/+ gamma da4m,3.5,0.005548771457030005,1.8073549220576042,5.194178734821027
